code,label,label_en,parent_code,valid_from,valid_to
SFJ.PH.ZZ,Färdighetsträning i att kommunicera genom att uttrycka sig genom meddelanden på teckenspråk,,SFJ,,
SFJ.RB.ZZ,Praktiskt stöd i att kommunicera genom att uttrycka sig genom meddelanden på teckenspråk,,SFJ,,
SFJ.RC.ZZ,Emotionellt stöd i att kommunicera genom att uttrycka sig genom meddelanden på teckenspråk,,SFJ,,
SFJ.SZ.ZZ,Stöd i att kommunicera genom att uttrycka sig genom meddelanden på teckenspråk,,SFJ,,
SFK,Att skriva meddelanden,,SE-SG,,
SFK.AA.ZZ,Bedömning av att kommunicera genom att skriva meddelanden,,SFK,,
SFK.AM.ZZ,Observation av att kommunicera genom att skriva meddelanden,,SFK,,
SFK.AS.ZZ,Utredande samtal om att kommunicera genom att skriva meddelanden,,SFK,,
SFK.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att kommunicera genom att skriva meddelanden",,SFK,,
SFK.AU.ZZ,"Inhämtning av uppgifter, från annan, om att kommunicera genom att skriva meddelanden",,SFK,,
SFK.AV.ZZ,Uppföljande samtal om att kommunicera genom att skriva meddelanden,,SFK,,
SFK.PH.ZZ,Färdighetsträning i att kommunicera genom att skriva meddelanden,,SFK,,
SFK.RB.ZZ,Praktiskt stöd i att kommunicera genom att skriva meddelanden,,SFK,,
SFK.RC.ZZ,Emotionellt stöd i att kommunicera genom att skriva meddelanden,,SFK,,
SFK.SZ.ZZ,Stöd i att kommunicera genom att skriva meddelanden,,SFK,,
SG2,Konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SE-SG,,
SG2.AA.ZZ,Bedömning av konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.AM.ZZ,Observation av konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.AS.ZZ,Utredande samtal om konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.AT.ZZ,"Inhämtning av uppgifter, från professionell, om konversation och användning av kommunikationsutrustningar och kommunikationstekniker",,SG2,,
SG2.AU.ZZ,"Inhämtning av uppgifter, från annan, om konversation och användning av kommunikationsutrustningar och kommunikationstekniker",,SG2,,
SG2.AV.ZZ,Uppföljande samtal om konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.PH.ZZ,Färdighetsträning i konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.PN.ZZ,Råd eller information om konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.PU.ZZ,Stödjande samtal om konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.RB.ZZ,Praktiskt stöd i konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.RC.ZZ,Emotionellt stöd i konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SG2.SZ.ZZ,Stöd i konversation och användning av kommunikationsutrustningar och kommunikationstekniker,,SG2,,
SGA,Konversation,,SE-SG,,
SGA.AA.ZZ,Bedömning av konversation,,SGA,,
SGA.AM.ZZ,Observation av konversation,,SGA,,
SGA.AS.ZZ,Utredande samtal om konversation,,SGA,,
SGA.AT.ZZ,"Inhämtning av uppgifter, från professionell, om konversation",,SGA,,
SGA.AU.ZZ,"Inhämtning av uppgifter, från annan, om konversation",,SGA,,
SGA.AV.ZZ,Uppföljande samtal om konversation,,SGA,,
SGA.PH.ZZ,Färdighetsträning i konversation,,SGA,,
SGA.PN.ZZ,Råd eller information om konversation,,SGA,,
SGA.PU.ZZ,Stödjande samtal om konversation,,SGA,,
SGA.RB.ZZ,Praktiskt stöd i konversation,,SGA,,
SGA.RC.ZZ,Emotionellt stöd i konversation,,SGA,,
SGA.SZ.ZZ,Stöd i konversation,,SGA,,
SGG,Att använda kommunikationsutrustningar och kommunikationstekniker,,SE-SG,,
SGG.AA.ZZ,Bedömning av att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.AM.ZZ,Observation av att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.AS.ZZ,Utredande samtal om att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att använda utrustning och tekniker inom kommunikation",,SGG,,
SGG.AU.ZZ,"Inhämtning av uppgifter, från annan, om att använda utrustning och tekniker inom kommunikation",,SGG,,
SGG.AV.ZZ,Uppföljande samtal om att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.PH.ZZ,Färdighetsträning i att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.PN.ZZ,Råd eller information om att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.PU.ZZ,Stödjande samtal om att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.RA.ZZ,Kompensatoriskt stöd för att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.RB.ZZ,Praktiskt stöd i att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.RC.ZZ,Emotionellt stöd i att använda utrustning och tekniker inom kommunikation,,SGG,,
SGG.SZ.ZZ,Stöd i att använda utrustning och tekniker inom kommunikation,,SGG,,
SH-SK,Aktiviteter gällande förflyttning,,,,
SH1,Förflyttning,,SH-SK,,
SH1.AA.ZZ,Bedömning av förflyttning,,SH1,,
SH1.AC.ZZ,Manualbaserat test eller samtal om förflyttning,,SH1,,
SH1.AM.ZZ,Observation av förflyttning,,SH1,,
SH1.AS.ZZ,Utredande samtal om förflyttning,,SH1,,
SH1.AT.ZZ,"Inhämtning av uppgifter, från professionell, om förflyttning",,SH1,,
SH1.AU.ZZ,"Inhämtning av uppgifter, från annan, om förflyttning",,SH1,,
SH1.AV.ZZ,Uppföljande samtal om förflyttning,,SH1,,
SH1.AX.ZZ,Annan specificerad utredande eller uppföljande aktivitet om förflyttning,,SH1,,
SH1.AZ.ZZ,"Utredande eller uppföljande aktivitet om förflyttning, ospecificerad",,SH1,,
SH1.PH.ZZ,Färdighetsträning i förflyttning,,SH1,,
SH1.PN.ZZ,Råd eller information om förflyttning,,SH1,,
SH1.PU.ZZ,Stödjande samtal om förflyttning,,SH1,,
SH1.RA.ZZ,Kompensatoriskt stöd för förflyttning,,SH1,,
SH1.RB.ZZ,Praktiskt stöd i förflyttning,,SH1,,
SH1.RC.ZZ,Emotionellt stöd i förflyttning,,SH1,,
SH1.SX.ZZ,Annan specificerad individstödjande aktivitet om förflyttning,,SH1,,
SH1.SZ.ZZ,Stöd inom förflyttning,,SH1,,
SH2,Att ändra och bibehålla kroppsställning,,SH-SK,,
SH2.AA.ZZ,Bedömning av att ändra och bibehålla kroppsställning,,SH2,,
SH2.AM.ZZ,Observation av att ändra och bibehålla kroppsställning,,SH2,,
SH2.AS.ZZ,Utredande samtal om att ändra och bibehålla kroppsställning,,SH2,,
SH2.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att ändra och bibehålla kroppsställning",,SH2,,
SH2.AU.ZZ,"Inhämtning av uppgifter, från annan, om att ändra och bibehålla kroppsställning",,SH2,,
SH2.AV.ZZ,Uppföljande samtal om att ändra och bibehålla kroppsställning,,SH2,,
SH2.PH.ZZ,Färdighetsträning i att ändra och bibehålla kroppsställning,,SH2,,
SH2.PN.ZZ,Råd eller information om att ändra och bibehålla kroppsställning,,SH2,,
SH2.PU.ZZ,Stödjande samtal om att ändra och bibehålla kroppsställning,,SH2,,
SH2.RA.ZZ,Kompensatoriskt stöd för att ändra och bibehålla kroppsställning,,SH2,,
SH2.RB.ZZ,Praktiskt stöd i att ändra och bibehålla kroppsställning,,SH2,,
SH2.RC.ZZ,Emotionellt stöd i att ändra och bibehålla kroppsställning,,SH2,,
SH2.SZ.ZZ,Stöd i att ändra och bibehålla kroppsställning,,SH2,,
SHA,Att ändra grundläggande kroppsställning,,SH-SK,,
SHA.AA.ZZ,Bedömning av att ändra grundläggande kroppsställning,,SHA,,
SHA.AM.ZZ,Observation av att ändra grundläggande kroppsställning,,SHA,,
SHA.AS.ZZ,Utredande samtal om att ändra grundläggande kroppsställning,,SHA,,
SHA.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att ändra grundläggande kroppsställning",,SHA,,
SHA.AU.ZZ,"Inhämtning av uppgifter, från annan, om att ändra grundläggande kroppsställning",,SHA,,
SHA.AV.ZZ,Uppföljande samtal om att ändra grundläggande kroppsställning,,SHA,,
SHA.PH.ZZ,Färdighetsträning i att ändra grundläggande kroppsställning,,SHA,,
SHA.PN.ZZ,Råd eller information om att ändra grundläggande kroppsställning,,SHA,,
SHA.PU.ZZ,Stödjande samtal om att ändra grundläggande kroppsställning,,SHA,,
SHA.RA.ZZ,Kompensatoriskt stöd för att ändra grundläggande kroppsställning,,SHA,,
SHA.RB.ZZ,Praktiskt stöd i att ändra grundläggande kroppsställning,,SHA,,
SHA.RC.ZZ,Emotionellt stöd i att ändra grundläggande kroppsställning,,SHA,,
SHA.SZ.ZZ,Stöd i att ändra grundläggande kroppsställning,,SHA,,
SHD,Att bibehålla en kroppsställning,,SH-SK,,
SHD.AA.ZZ,Bedömning av att bibehålla en kroppsställning,,SHD,,
SHD.AM.ZZ,Observation av att bibehålla en kroppsställning,,SHD,,
SHD.AS.ZZ,Utredande samtal om att bibehålla en kroppsställning,,SHD,,
SHD.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att bibehålla en kroppsställning",,SHD,,
SHD.AU.ZZ,"Inhämtning av uppgifter, från annan, om att bibehålla en kroppsställning",,SHD,,
SHD.AV.ZZ,Uppföljande samtal om att bibehålla en kroppsställning,,SHD,,
SHD.PH.ZZ,Färdighetsträning i att bibehålla en kroppsställning,,SHD,,
SHD.PN.ZZ,Råd eller information om att bibehålla en kroppsställning,,SHD,,
SHD.PU.ZZ,Stödjande samtal om att bibehålla en kroppsställning,,SHD,,
SHD.RB.ZZ,Praktiskt stöd i att bibehålla en kroppsställning,,SHD,,
SHD.RC.ZZ,Emotionellt stöd i att bibehålla en kroppsställning,,SHD,,
SHD.SZ.ZZ,Stöd i att bibehålla en kroppsställning,,SHD,,
SHG,Att förflytta sig själv,,SH-SK,,
SHG.AA.ZZ,Bedömning av att förflytta sig själv,,SHG,,
SHG.AM.ZZ,Observation av att förflytta sig själv,,SHG,,
SHG.AS.ZZ,Utredande samtal om att förflytta sig själv,,SHG,,
SHG.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att förflytta sig själv",,SHG,,
SHG.AU.ZZ,"Inhämtning av uppgifter, från annan, om att förflytta sig själv",,SHG,,
SHG.AV.ZZ,Uppföljande samtal om att förflytta sig själv,,SHG,,
SHG.PH.ZZ,Färdighetsträning i att förflytta sig själv,,SHG,,
SHG.PN.ZZ,Råd eller information om att förflytta sig själv,,SHG,,
SHG.PU.ZZ,Stödjande samtal om att förflytta sig själv,,SHG,,
SHG.RA.ZZ,Kompensatoriskt stöd för att förflytta sig själv,,SHG,,
SHG.RB.ZZ,Praktiskt stöd i att förflytta sig själv,,SHG,,
SHG.RC.ZZ,Emotionellt stöd i att förflytta sig själv,,SHG,,
SHG.SZ.ZZ,Stöd i att förflytta sig själv,,SHG,,
SI2,"Att bära, flytta och hantera föremål",,SH-SK,,
SI2.AA.ZZ,"Bedömning av att bära, flytta och hantera föremål",,SI2,,
SI2.AM.ZZ,"Observation av att bära, flytta och hantera föremål",,SI2,,
SI2.AS.ZZ,"Utredande samtal om att bära, flytta och hantera föremål",,SI2,,
SI2.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att bära, flytta och hantera föremål",,SI2,,
SI2.AU.ZZ,"Inhämtning av uppgifter, från annan, om att bära, flytta och hantera föremål",,SI2,,
SI2.AV.ZZ,"Uppföljande samtal om att bära, flytta och hantera föremål",,SI2,,
SI2.PH.ZZ,"Färdighetsträning i att bära, flytta och hantera föremål",,SI2,,
SI2.PN.ZZ,"Råd eller information om att bära, flytta och hantera föremål",,SI2,,
SI2.PU.ZZ,"Stödjande samtal om att bära, flytta och hantera föremål",,SI2,,
SI2.RA.ZZ,"Kompensatoriskt stöd för att bära, flytta och hantera föremål",,SI2,,
SI2.RB.ZZ,"Praktiskt stöd i att bära, flytta och hantera föremål",,SI2,,
SI2.RC.ZZ,"Emotionellt stöd i att bära, flytta och hantera föremål",,SI2,,
SI2.SZ.ZZ,"Stöd i att bära, flytta och hantera föremål",,SI2,,
SIA,Att lyfta och bära föremål,,SH-SK,,
SIA.AA.ZZ,Bedömning av att lyfta och bära föremål,,SIA,,
SIA.AM.ZZ,Observation av att lyfta och bära föremål,,SIA,,
SIA.AS.ZZ,Utredande samtal om att lyfta och bära föremål,,SIA,,
SIA.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att lyfta och bära föremål",,SIA,,
SIA.AU.ZZ,"Inhämtning av uppgifter, från annan, om att lyfta och bära föremål",,SIA,,
SIA.AV.ZZ,Uppföljande samtal om att lyfta och bära föremål,,SIA,,
SIA.PH.ZZ,Färdighetsträning i att lyfta och bära föremål,,SIA,,
SIA.PN.ZZ,Råd eller information om att lyfta och bära föremål,,SIA,,
SIA.PU.ZZ,Stödjande samtal om att lyfta och bära föremål,,SIA,,
SIA.RA.ZZ,Kompensatoriskt stöd för att lyfta och bära föremål,,SIA,,
SIA.RB.ZZ,Praktiskt stöd i att lyfta och bära föremål,,SIA,,
SIA.RC.ZZ,Emotionellt stöd i att lyfta och bära föremål,,SIA,,
SIA.SZ.ZZ,Stöd i att lyfta och bära föremål,,SIA,,
SIG,Handens finmotoriska användning,,SH-SK,,
SIG.AA.ZZ,Bedömning av handens finmotoriska användning,,SIG,,
SIG.AM.ZZ,Observation av handens finmotoriska användning,,SIG,,
SIG.AS.ZZ,Utredande samtal om handens finmotoriska användning,,SIG,,
SIG.AT.ZZ,"Inhämtning av uppgifter, från professionell, om handens finmotoriska användning",,SIG,,
SIG.AU.ZZ,"Inhämtning av uppgifter, från annan, om handens finmotoriska användning",,SIG,,
SIG.AV.ZZ,Uppföljande samtal om handens finmotoriska användning,,SIG,,
SIG.PH.ZZ,Färdighetsträning i handens finmotoriska användning,,SIG,,
SIG.PN.ZZ,Råd eller information om handens finmotoriska användning,,SIG,,
SIG.PU.ZZ,Stödjande samtal om handens finmotoriska användning,,SIG,,
SIG.RA.ZZ,Kompensatoriskt stöd för handens finmotoriska användning,,SIG,,
SIG.RB.ZZ,Praktiskt stöd i handens finmotoriska användning,,SIG,,
SIG.RC.ZZ,Emotionellt stöd i handens finmotoriska användning,,SIG,,
SIG.SZ.ZZ,Stöd i handens finmotoriska användning,,SIG,,
SJ2,Att gå och röra sig omkring,,SH-SK,,
SJ2.AA.ZZ,Bedömning av att gå och röra sig omkring,,SJ2,,
SJ2.AM.ZZ,Observation av att gå och röra sig omkring,,SJ2,,
SJ2.AS.ZZ,Utredande samtal om att gå och röra sig omkring,,SJ2,,
SJ2.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att gå och röra sig omkring",,SJ2,,
SJ2.AU.ZZ,"Inhämtning av uppgifter, från annan, om att gå och röra sig omkring",,SJ2,,
SJ2.AV.ZZ,Uppföljande samtal om att gå och röra sig omkring,,SJ2,,
SJ2.PH.ZZ,Färdighetsträning i att gå och röra sig omkring,,SJ2,,
SJ2.PN.ZZ,Råd eller information för att gå och röra sig omkring,,SJ2,,
SJ2.PU.ZZ,Stödjande samtal om att gå och röra sig omkring,,SJ2,,
SJ2.RB.ZZ,Praktiskt stöd i att gå och röra sig omkring,,SJ2,,
SJ2.RC.ZZ,Emotionellt stöd i att gå och röra sig omkring,,SJ2,,
SJ2.SZ.ZZ,Stöd i att gå och röra sig omkring,,SJ2,,
SJA,Att gå,,SH-SK,,
SJA.AA.ZZ,Bedömning av att gå,,SJA,,
SJA.AM.ZZ,Observation av att gå,,SJA,,
SJA.AS.ZZ,Utredande samtal om att gå,,SJA,,
SJA.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att gå",,SJA,,
SJA.AU.ZZ,"Inhämtning av uppgifter, från annan, om att gå",,SJA,,
SJA.AV.ZZ,Uppföljande samtal om att gå,,SJA,,
SJA.PH.ZZ,Färdighetsträning i att gå,,SJA,,
SJA.PN.ZZ,Råd eller information för att gå,,SJA,,
SJA.PU.ZZ,Stödjande samtal om att gå,,SJA,,
SJA.RB.ZZ,Praktiskt stöd i att gå,,SJA,,
SJA.RC.ZZ,Emotionellt stöd i att gå,,SJA,,
SJA.SZ.ZZ,Stöd i att gå,,SJA,,
SJB,Att gå uppför och nedför i trappor,,SH-SK,,
SJB.AA.ZZ,Bedömning av att gå uppför och nedför i trappor,,SJB,,
SJB.AM.ZZ,Observation av att gå uppför och nedför i trappor,,SJB,,
SJB.AS.ZZ,Utredande samtal om att gå uppför och nedför i trappor,,SJB,,
SJB.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att gå uppför och nedför i trappor",,SJB,,
SJB.AU.ZZ,"Inhämtning av uppgifter, från annan, om att gå uppför och nedför i trappor",,SJB,,
SJB.AV.ZZ,Uppföljande samtal om att gå uppför och nedför i trappor,,SJB,,
SJB.PH.ZZ,Färdighetsträning i att gå uppför och nedför i trappor,,SJB,,
SJB.PN.ZZ,Råd eller information för att gå uppför och nedför i trappor,,SJB,,
SJB.PU.ZZ,Stödjande samtal om att gå uppför och nedför i trappor,,SJB,,
SJB.RB.ZZ,Praktiskt stöd i att gå uppför och nedför i trappor,,SJB,,
SJB.RC.ZZ,Emotionellt stöd i att gå uppför och nedför i trappor,,SJB,,
SJB.SZ.ZZ,Stöd i att gå uppför och nedför i trappor,,SJB,,
SJD,Att röra sig omkring på olika sätt,,SH-SK,,
SJD.AA.ZZ,Bedömning av att röra sig omkring på olika sätt,,SJD,,
SJD.AM.ZZ,Observation av att röra sig omkring på olika sätt,,SJD,,
SJD.AS.ZZ,Utredande samtal om att röra sig omkring på olika sätt,,SJD,,
SJD.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att röra sig omkring på olika sätt",,SJD,,
SJD.AU.ZZ,"Inhämtning av uppgifter, från annan, om att röra sig omkring på olika sätt",,SJD,,
SJD.AV.ZZ,Uppföljande samtal om att röra sig omkring på olika sätt,,SJD,,
SJD.PH.ZZ,Färdighetsträning i att röra sig omkring på olika sätt,,SJD,,
SJD.PN.ZZ,Råd eller information för att röra sig omkring på olika sätt,,SJD,,
SJD.PU.ZZ,Stödjande samtal om att röra sig omkring på olika sätt,,SJD,,
SJD.RB.ZZ,Praktiskt stöd i att röra sig omkring på olika sätt,,SJD,,
SJD.RC.ZZ,Emotionellt stöd i att röra sig omkring på olika sätt,,SJD,,
SJD.SZ.ZZ,Stöd i att röra sig omkring på olika sätt,,SJD,,
SJG,Att röra sig omkring på olika platser,,SH-SK,,
SJG.AA.ZZ,Bedömning av att röra sig omkring på olika platser,,SJG,,
SJG.AM.ZZ,Observation av att röra sig omkring på olika platser,,SJG,,
SJG.AS.ZZ,Utredande samtal om att röra sig omkring på olika platser,,SJG,,
SJG.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att röra sig omkring på olika platser",,SJG,,
SJG.AU.ZZ,"Inhämtning av uppgifter, från annan, om att röra sig omkring på olika platser",,SJG,,
SJG.AV.ZZ,Uppföljande samtal om att röra sig omkring på olika platser,,SJG,,
SJG.PH.ZZ,Färdighetsträning i att röra sig omkring på olika platser,,SJG,,
SJG.PN.ZZ,Råd eller information för att röra sig omkring på olika platser,,SJG,,
SJG.PU.ZZ,Stödjande samtal om att röra sig omkring på olika platser,,SJG,,
SJG.RB.ZZ,Praktiskt stöd i att röra sig omkring på olika platser,,SJG,,
SJG.RC.ZZ,Emotionellt stöd i att röra sig omkring på olika platser,,SJG,,
SJG.SZ.ZZ,Stöd i att röra sig omkring på olika platser,,SJG,,
SK2,Att förflytta sig med hjälp av transportmedel,,SH-SK,,
SK2.AA.ZZ,Bedömning av att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.AS.ZZ,Utredande samtal om att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att förflytta sig med hjälp av transportmedel",,SK2,,
SK2.AU.ZZ,"Inhämtning av uppgifter, från annan, om att förflytta sig med hjälp av transportmedel",,SK2,,
SK2.AV.ZZ,Uppföljande samtal om att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.PH.ZZ,Färdighetsträning i att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.PN.ZZ,Råd eller information om att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.PU.ZZ,Stödjande samtal om att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.RB.ZZ,Praktiskt stöd i att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.RC.ZZ,Emotionellt stöd i att förflytta sig med hjälp av transportmedel,,SK2,,
SK2.SZ.ZZ,Stöd i att förflytta sig med hjälp av transportmedel,,SK2,,
SKA,Att använda transportmedel,,SH-SK,,
SKA.AA.ZZ,Bedömning av att använda transportmedel,,SKA,,
SKA.AS.ZZ,Utredande samtal om att använda transportmedel,,SKA,,
SKA.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att använda transportmedel",,SKA,,
SKA.AU.ZZ,"Inhämtning av uppgifter, från annan, om att använda transportmedel",,SKA,,
SKA.AV.ZZ,Uppföljande samtal om att använda transportmedel,,SKA,,
SKA.PH.ZZ,Färdighetsträning i att använda transportmedel,,SKA,,
SKA.PN.ZZ,Råd eller information om att använda transportmedel,,SKA,,
SKA.PU.ZZ,Stödjande samtal om att använda transportmedel,,SKA,,
SKA.RB.ZZ,Praktiskt stöd i att använda transportmedel,,SKA,,
SKA.RC.ZZ,Emotionellt stöd i att använda transportmedel,,SKA,,
SKA.SZ.ZZ,Stöd i att använda transportmedel,,SKA,,
SM,Aktiviteter gällande personlig vård,,,,
SM1,Personlig vård,,SM,,
SM1.AA.ZZ,Bedömning av personlig vård,,SM1,,
SM1.AC.ZZ,Manualbaserat test eller samtal om personlig vård,,SM1,,
SM1.AM.ZZ,Observation av personlig vård,,SM1,,
SM1.AS.ZZ,Utredande samtal om personlig vård,,SM1,,
SM1.AT.ZZ,"Inhämtning av uppgifter, från professionell, om personlig vård",,SM1,,
SM1.AU.ZZ,"Inhämtning av uppgifter, från annan, om personlig vård",,SM1,,
SM1.AV.ZZ,Uppföljande samtal om personlig vård,,SM1,,
SM1.AX.ZZ,Annan specificerad utredande eller uppföljande aktivitet om personlig vård,,SM1,,
SM1.AZ.ZZ,"Utredande eller uppföljande aktivitet om personlig vård, ospecificerad",,SM1,,
SM1.PH.ZZ,Färdighetsträning i personlig vård,,SM1,,
SM1.PN.ZZ,Råd eller information om personlig vård,,SM1,,
SM1.PU.ZZ,Stödjande samtal om personlig vård,,SM1,,
SM1.PV.ZZ,Behandlande samtal om personlig vård,,SM1,,
SM1.RA.ZZ,Kompensatoriskt stöd för personlig vård,,SM1,,
SM1.RB.ZZ,Praktiskt stöd i personlig vård,,SM1,,
SM1.RC.ZZ,Emotionellt stöd i personlig vård,,SM1,,
SM1.SX.ZZ,Annan specificerad individstödjande aktivitet inom personlig vård,,SM1,,
SM1.SZ.ZZ,Stöd inom personlig vård,,SM1,,
SMB,Att tvätta sig,,SM,,
SMB.AA.ZZ,Bedömning av att tvätta sig,,SMB,,
SMB.AM.ZZ,Observation av att tvätta sig,,SMB,,
SMB.AS.ZZ,Utredande samtal om att tvätta sig,,SMB,,
SMB.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att tvätta sig",,SMB,,
SMB.AU.ZZ,"Inhämtning av uppgifter, från annan, om att tvätta sig",,SMB,,
SMB.AV.ZZ,Uppföljande samtal om att tvätta sig,,SMB,,
SMB.PH.ZZ,Färdighetsträning i att tvätta sig,,SMB,,
SMB.PN.ZZ,Råd eller information om att tvätta sig,,SMB,,
SMB.PU.ZZ,Stödjande samtal om att tvätta sig,,SMB,,
SMB.RA.ZZ,Kompensatoriskt stöd för att tvätta sig,,SMB,,
SMB.RB.ZZ,Praktiskt stöd i att tvätta sig,,SMB,,
SMB.RC.ZZ,Emotionellt stöd i att tvätta sig,,SMB,,
SMB.SZ.ZZ,Stöd i att tvätta sig,,SMB,,
SMC,Att sköta kroppen (kroppsvård),,SM,,
SMC.AA.ZZ,Bedömning av att sköta kroppen,,SMC,,
SMC.AM.ZZ,Observation av att sköta kroppen,,SMC,,
SMC.AS.ZZ,Utredande samtal om att sköta kroppen,,SMC,,
SMC.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att sköta kroppen",,SMC,,
SMC.AU.ZZ,"Inhämtning av uppgifter, från annan, om att sköta kroppen",,SMC,,
SMC.AV.ZZ,Uppföljande samtal om att sköta kroppen,,SMC,,
SMC.PH.ZZ,Färdighetsträning i att sköta kroppen,,SMC,,
SMC.PN.ZZ,Råd eller information om att sköta kroppen,,SMC,,
SMC.PU.ZZ,Stödjande samtal om att sköta kroppen,,SMC,,
SMC.RA.ZZ,Kompensatoriskt stöd för att sköta kroppen,,SMC,,
SMC.RB.ZZ,Praktiskt stöd i att sköta kroppen,,SMC,,
SMC.RC.ZZ,Emotionellt stöd i att sköta kroppen,,SMC,,
SMC.SZ.ZZ,Stöd i att sköta kroppen,,SMC,,
SMD,Att sköta toalettbehov,,SM,,
SMD.AA.ZZ,Bedömning av att sköta toalettbehov,,SMD,,
SMD.AS.ZZ,Utredande samtal om att sköta toalettbehov,,SMD,,
SMD.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att sköta toalettbehov",,SMD,,
SMD.AU.ZZ,"Inhämtning av uppgifter, från annan, om att sköta toalettbehov",,SMD,,
SMD.AV.ZZ,Uppföljande samtal om att sköta toalettbehov,,SMD,,
SMD.PH.ZZ,Färdighetsträning i att sköta toalettbehov,,SMD,,
SMD.RB.ZZ,Praktiskt stöd i att sköta toalettbehov,,SMD,,
SMD.RC.ZZ,Emotionellt stöd i att sköta toalettbehov,,SMD,,
SMD.SZ.ZZ,Stöd i att sköta toalettbehov,,SMD,,
SME,Att klä sig,,SM,,
SME.AA.ZZ,Bedömning av att klä sig,,SME,,
SME.AM.ZZ,Observation av att klä sig,,SME,,
SME.AS.ZZ,Utredande samtal om att klä sig,,SME,,
SME.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att klä sig",,SME,,
SME.AU.ZZ,"Inhämtning av uppgifter, från annan, om att klä sig",,SME,,
SME.AV.ZZ,Uppföljande samtal om att klä sig,,SME,,
SME.PH.ZZ,Färdighetsträning i att klä sig,,SME,,
SME.PN.ZZ,Råd eller information för att klä sig,,SME,,
SME.PU.ZZ,Stödjande samtal om att klä sig,,SME,,
SME.RA.ZZ,Kompensatoriskt stöd för att klä sig,,SME,,
SME.RB.ZZ,Praktiskt stöd i att klä sig,,SME,,
SME.RC.ZZ,Emotionellt stöd i att klä sig,,SME,,
SME.SZ.ZZ,Stöd i att klä sig,,SME,,
SMF,Att äta,,SM,,
SMF.AA.ZZ,Bedömning av att äta,,SMF,,
SMF.AM.ZZ,Observation av att äta,,SMF,,
SMF.AS.ZZ,Utredande samtal om att äta,,SMF,,
SMF.AT.ZZ,"Inhämtning av uppgifter, från professionell, om att äta",,SMF,,
SMF.AU.ZZ,"Inhämtning av uppgifter, från annan, om att äta",,SMF,,
SMF.AV.ZZ,Uppföljande samtal om att äta,,SMF,,
SMF.PH.ZZ,Färdighetsträning i att äta,,SMF,,
SMF.PN.ZZ,Råd eller information om att äta,,SMF,,
SMF.PU.ZZ,Stödjande samtal om att äta,,SMF,,
SMF.RB.ZZ,Praktiskt stöd i att äta,,SMF,,
SMF.RC.ZZ,Emotionellt stöd i att äta,,SMF,,
SMF.SZ.ZZ,Stöd i att äta,,SMF,,
SMG,Att dricka,,SM,,
SMG.AA.ZZ,Bedömning av att dricka,,SMG,,
SMG.AM.ZZ,Observation av att dricka,,SMG,,
